Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),SPACE1-1:Space People Occupant Count [](TimeStep),SPACE2-1:Space People Occupant Count [](TimeStep),SPACE3-1:Space People Occupant Count [](TimeStep),SPACE4-1:Space People Occupant Count [](TimeStep),SPACE5-1:Space People Occupant Count [](TimeStep),PLENUM-1:Zone Air Temperature [C](TimeStep),PLENUM-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PLENUM-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE2-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE3-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE4-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE5-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE2-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE3-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE4-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE5-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 06/01  03:15:00,25.974999999999998,0.0,0.0,0.0,0.0,0.0,23.228925328135258,0.0,0.0,22.130496228040734,15.0,30.0,22.065309203773744,15.0,30.0,22.091459836634268,15.0,30.0,22.01386476314102,15.0,30.0,22.1188190182957,15.0,28.909534096717834,35.00765286838811,36.02175848187011,35.60129102423586,36.660587195399714,34.58766235435928 
 06/01  03:30:00,26.049999999999997,0.0,0.0,0.0,0.0,0.0,23.17819536092562,0.0,0.0,22.123876808884283,15.0,30.0,22.059003886802873,15.0,30.0,22.08717517244313,15.0,30.0,22.007369485553095,15.0,30.0,22.10933638151507,15.0,28.24090337753296,35.164325953697315,36.159226476804996,35.698446379588674,36.79672475674991,34.80304839430654 
 06/01  03:45:00,26.125,0.0,0.0,0.0,0.0,0.0,23.129328781944395,0.0,0.0,22.118557748275826,15.0,30.0,22.054524424451547,15.0,30.0,22.084923247412632,15.0,30.0,22.002765989688193,15.0,30.0,22.10025400747143,15.0,28.068510130047798,35.28096599043971,36.270186169696466,35.79214764216897,36.9056341651389,35.006071029486776 
 06/01  04:00:00,26.2,0.0,0.0,0.0,0.0,0.0,23.08192726015217,0.0,0.0,22.11489155340304,15.0,30.0,22.049210753633808,15.0,30.0,22.082519951278222,15.0,30.0,22.000522079649745,15.0,30.0,22.091875270236205,15.0,27.83103585243225,35.3784615652597,36.40300427372522,35.87871527865664,36.96581943446885,35.19831041683291 
 06/01  04:15:00,26.2,0.0,0.0,0.0,0.0,0.0,23.036002304431534,0.0,0.0,22.110993803465316,15.0,30.0,22.04368109788314,15.0,30.0,22.078908356665156,15.0,30.0,21.997598188960996,15.0,30.0,22.08388499793588,15.0,27.547103375196457,35.48565029741124,36.520257383074664,35.98092330943366,37.05627203141337,35.38321686557096 
 06/01  04:30:00,26.2,0.0,0.0,0.0,0.0,0.0,22.991928039191567,0.0,0.0,22.10650902256729,15.0,30.0,22.038799890161613,15.0,30.0,22.07479329424486,15.0,30.0,21.993560372943115,15.0,30.0,22.07614447471428,15.0,26.745837777853012,35.59282768719045,36.627118730232624,36.08157420183664,37.14970691650401,35.560083586171885 
 06/01  04:45:00,26.2,0.0,0.0,0.0,0.0,0.0,22.950200106189286,0.0,0.0,22.102042211546323,15.0,30.0,22.03483100889347,15.0,30.0,22.071110404680592,15.0,30.0,21.989478729203856,15.0,30.0,22.068748326310438,15.0,26.63811247050762,35.6947485592365,36.72019950845862,36.172778237498946,37.23803314101525,35.72811194792553 
 06/01  05:00:00,26.2,0.0,0.0,0.0,0.0,0.0,22.911268822248392,0.0,0.0,22.099740690657104,15.0,30.0,22.031644214072603,15.0,30.0,22.06634217010669,15.0,30.0,21.98614806084936,15.0,30.0,22.061827632960707,15.0,26.52998711913824,35.75428916962764,36.80078476504837,36.29229365019612,37.31467532741084,35.88649476115029 
 06/01  05:15:00,26.174999999999997,0.0,0.0,0.0,0.0,0.0,22.875445045462268,0.0,0.0,22.097361931810752,15.0,30.0,22.02855826263977,15.0,30.0,22.06192624085745,15.0,30.0,21.98316441763341,15.0,30.0,22.05533945971981,15.0,26.25889401882887,35.83436649571955,36.88070241766235,36.38591808723932,37.38889459831165,36.03633108912763 
 06/01  05:30:00,26.15,0.0,0.0,0.0,0.0,0.0,22.84286301609988,0.0,0.0,22.092598693074084,15.0,30.0,22.025563012706957,15.0,30.0,22.0604078036933,15.0,30.0,21.980394993490755,15.0,30.0,22.04929221117016,15.0,27.095459274947643,35.94845083825369,36.9548186537098,36.42697859013608,37.45653765765529,36.17661415965969 
 06/01  05:45:00,26.125000000000004,0.0,0.0,0.0,0.0,0.0,22.81812271040707,0.0,0.0,22.102583058700496,15.0,30.0,22.046344690553635,15.0,30.0,22.08637311105189,15.0,30.0,21.993864094217123,15.0,30.0,22.054006328000394,15.0,25.786526016891003,35.62582543513993,36.43321818575941,35.811030323828234,37.08452140899028,35.9318163988807 
 06/01  06:00:00,26.1,0.0,0.0,0.0,0.0,0.0,22.806763513726395,0.0,0.0,22.136224668851824,15.0,30.0,22.099473285103652,15.0,30.0,22.146200804445467,15.0,30.0,22.031125315016563,15.0,30.0,22.076479485189346,15.0,30.0,35.0119720003658,35.52489447471302,34.8140894933118,36.41096244237984,35.46833191812675 
 06/01  06:15:00,26.125000000000004,0.0,0.0,0.0,0.0,0.0,22.81159292642972,0.0,0.0,22.191472790402802,15.0,30.0,22.179907983345203,15.0,30.0,22.232662450936903,15.0,30.0,22.090012225376874,15.0,30.0,22.115555315853634,15.0,27.245015621185303,34.116119064409006,34.265563335933294,33.4894269965402,35.44373128705111,34.799540259569724 
 06/01  06:30:00,26.15,0.0,0.0,0.0,0.0,0.0,22.830734378104033,0.0,0.0,22.2609885932757,15.0,30.0,22.278368759074453,15.0,30.0,22.335066969526387,15.0,30.0,22.16220837469617,15.0,30.0,22.166433618603925,15.0,25.671594381332397,33.04531142747406,32.787708723691935,31.98562408175492,34.316165768822714,33.98526052681635 
 06/01  06:45:00,26.174999999999997,0.0,0.0,0.0,0.0,0.0,22.8616597921894,0.0,0.0,22.33918690458817,15.0,30.0,22.386445822890963,15.0,30.0,22.443662429717914,15.0,30.0,22.243738197228403,15.0,30.0,22.22440381775496,15.0,30.0,31.8698455556396,31.218427056894313,30.44872079375297,33.05722808999296,33.091071796151624 
 06/01  07:00:00,26.2,0.0,0.0,0.0,0.0,0.0,22.905302332497037,0.0,0.0,22.42315285136364,15.0,30.0,22.50089430028642,15.0,30.0,22.555208843903547,15.0,30.0,22.332370615820484,15.0,30.0,22.28666707888043,15.0,27.18738317489624,30.633687573710247,29.59253691179636,28.89350996477735,31.72579988040559,32.14670498480881 
 06/01  07:15:00,26.275,0.0,0.0,0.0,0.0,0.0,22.963525452333542,0.0,0.0,22.4960455241288,16.82341432571411,30.0,22.60347873806933,15.0,30.0,22.65050507091773,15.0,30.0,22.40848959591391,15.0,30.0,22.337713386434018,15.0,25.30317234992981,29.558382691404077,28.16252989791029,27.588969262883083,30.59397676872706,31.329555128569652 
 06/01  07:30:00,26.35,0.0,0.0,0.0,0.0,0.0,23.036288905083488,0.0,0.0,22.569484483179043,18.743258237838745,30.0,22.706097364413683,15.0,30.0,22.741069414130635,15.0,30.0,22.484621372553647,15.0,30.0,22.389433100198335,15.0,30.0,28.508137147696274,26.775101361945246,26.373682157579935,29.481094288410887,30.52925000543469 
 06/01  07:45:00,26.425,0.0,0.0,0.0,0.0,0.0,23.123855209969182,0.0,0.0,22.650798253880573,16.88073706626892,30.0,22.816012490112836,15.0,30.0,22.83522743789143,15.0,30.0,22.568022746252918,15.0,30.0,22.449374559372117,15.0,27.47059464454651,27.40836649457286,25.370726425120537,25.173075050547467,28.33126086942673,29.667814911143438 
 06/01  08:00:00,26.5,0.0,0.0,0.0,0.0,0.0,23.22671407588974,0.0,0.0,22.73840357549615,19.673919200897217,30.0,22.931916967760586,15.0,30.0,22.932516892637526,15.0,30.0,22.65703641300816,15.0,30.0,22.516663020462786,15.0,25.386083126068115,26.2755327749216,23.959695389214232,23.988697896084105,27.153515420684656,28.752323612403785 
 06/01  08:15:00,26.725,11.0,5.0,11.0,5.0,20.0,24.44167095185162,0.0,0.0,24.00152892731943,19.20161896944046,30.0,24.249541378586734,15.0,30.0,24.210357165402733,15.0,30.0,23.950092406077783,15.0,30.0,23.79044975109305,15.0,30.0,14.801602278472103,12.831603787424541,13.117349104572028,15.169112952121338,16.560009924618953 
 06/01  08:30:00,26.95,11.0,5.0,11.0,5.0,20.0,24.895112773481785,0.0,0.0,24.793003954182854,22.462381660938263,30.0,25.046577918039436,15.0,30.0,25.002967966143018,15.0,30.0,24.740215103116373,15.0,30.0,24.64455839355025,15.0,30.0,9.528645661951856,8.101391605284746,8.379415656565513,9.707093769491863,10.71990950082261 
 06/01  08:45:00,27.174999999999997,11.0,5.0,11.0,5.0,20.0,25.356669794087043,0.0,0.0,25.39011211356009,19.21913915872574,30.0,25.644700392273283,15.0,30.0,25.603778355179525,15.0,30.0,25.33159157483786,15.0,30.0,25.310307192896506,15.0,30.0,6.99442086578911,6.0507101932972915,6.251224464029363,7.0738599311218735,7.78471424844777 
 06/01  09:00:00,27.4,11.0,5.0,11.0,5.0,20.0,25.738491835434857,0.0,0.0,25.833033583515473,17.873983442783356,30.0,26.121747007587008,15.0,30.0,26.047187083242548,15.0,30.0,25.771112712093338,15.0,30.0,25.822539568251926,15.0,30.0,5.68595365195408,5.146397892039431,5.277114844081851,5.735962728903331,6.100661398454449 
 06/01  09:15:00,27.775,11.0,5.0,11.0,5.0,20.0,26.212331278196505,0.0,0.0,26.71494538378814,18.953441321849823,30.0,27.01954168911983,15.0,30.0,26.938879747444798,15.0,30.0,26.65010786150497,15.0,30.0,26.78712052299565,15.0,30.0,5.019075417490669,5.3664713311906524,5.194346752546949,5.012814331495733,5.003674957804165 
 06/01  09:30:00,28.15,11.0,5.0,11.0,5.0,20.0,26.764989049898475,0.0,0.0,27.81202667692687,15.0,30.0,28.089841723679775,15.0,28.744840383529663,28.0298775118715,15.0,30.0,27.729093746265573,15.0,29.108364701271057,28.129008814116435,15.0,29.789328902959824,6.735721725002733,8.202100737721779,7.623389959758185,6.6562653384371515,6.679908023124298 
 06/01  09:45:00,28.525,11.0,5.0,11.0,5.0,20.0,27.14115470273325,0.0,0.0,27.928751086736135,16.4989013671875,28.429483294487,27.29128003424681,15.0,27.275707244873047,28.133498665412777,15.0,28.654209971427917,27.26503206633961,15.0,27.25910460948944,28.25740901776902,15.0,28.583510607481003,7.54622635789174,6.669898711475383,8.530531201192147,6.19709038677297,7.505657819851507 
 06/01  10:00:00,28.9,11.0,5.0,11.0,5.0,20.0,27.49398184070391,0.0,0.0,27.67275286270552,15.0,27.668532967567444,27.588188965012733,15.0,27.593946009874344,28.0843694908111,15.0,28.084549129009247,26.8846048805203,15.0,26.872327208518982,27.874842720811795,15.0,27.86783143877983,7.246325943150779,7.4648512013760495,8.791969494532552,5.723836213086045,6.8399826228412905 
