Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),SPACE1-1:Space People Occupant Count [](TimeStep),SPACE2-1:Space People Occupant Count [](TimeStep),SPACE3-1:Space People Occupant Count [](TimeStep),SPACE4-1:Space People Occupant Count [](TimeStep),SPACE5-1:Space People Occupant Count [](TimeStep),PLENUM-1:Zone Air Temperature [C](TimeStep),PLENUM-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PLENUM-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE1-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE2-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE3-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE4-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),SPACE5-1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE2-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE3-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE4-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE5-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 06/01  05:15:00,26.174999999999997,0.0,0.0,0.0,0.0,0.0,22.47512725847251,0.0,0.0,21.99394109493648,15.0,30.0,21.92295909444867,18.780523538589478,29.551276564598083,21.931245282587227,15.0,28.549925804138184,21.878651657364966,15.0,30.0,21.50197708393564,15.0,26.43319207429886,36.88704304368539,37.94894776449205,38.03414225251761,38.49629983280329,41.9136267565653 
 06/01  05:30:00,26.15,0.0,0.0,0.0,0.0,0.0,22.47939038782406,0.0,0.0,22.011062589455896,15.0,30.0,21.942043755007703,17.74784743785858,29.526612013578415,21.957135584827647,15.0,28.890365183353424,21.898585342186458,20.0,30.0,21.70974056374257,15.0,23.14421397447586,36.77962288274904,37.79955936734552,37.71237740781552,38.32918333562232,40.105940354759596 
 06/01  05:45:00,26.125000000000004,0.0,0.0,0.0,0.0,0.0,22.49349436926006,0.0,0.0,22.022805761733625,15.0,30.0,21.963976777465227,15.0,30.0,21.980774765079918,15.0,26.416714012622833,21.912499071031686,20.533010065555573,30.0,21.882011074666703,15.0,26.03673630952835,36.417767603945684,37.243739878395296,37.03633724704923,37.92838270368359,38.163476855437246 
 06/01  06:00:00,26.1,0.0,0.0,0.0,0.0,0.0,22.4785288515344,0.0,0.0,22.054007630299022,20.0,30.0,22.010638915776063,18.359501123428345,30.0,21.418765298928363,15.0,21.416714012622833,21.946654851259265,19.447490513324738,25.0,21.89455249957677,15.0,24.086374700069427,35.71809806674405,36.279771408403526,41.439129112009624,37.171302388542784,37.55114044335633 
 06/01  06:15:00,26.125000000000004,0.0,0.0,0.0,0.0,0.0,22.49170030619847,0.0,0.0,22.10890068743245,15.0,28.877967357635498,22.091064181468848,15.0,28.388609290122986,21.557606425210388,15.0,25.698419392108917,22.005398065082233,15.896482288837433,30.0,21.935736098463234,15.0,27.119214236736298,34.799030327148785,34.9889829684858,40.02642168960827,36.17728727768533,36.79639886242912 
 06/01  06:30:00,26.15,0.0,0.0,0.0,0.0,0.0,22.524593531933025,0.0,0.0,22.157402860549183,15.0,30.0,22.160991189208993,15.0,30.0,21.9220777372585,15.0,25.80603915452957,22.056607444874537,15.0,30.0,21.99785332567115,15.175648033618927,22.119214236736298,33.91181707600968,33.762198997006195,36.13626715005936,35.243886840301,35.83951123466565 
 06/01  06:45:00,26.174999999999997,0.0,0.0,0.0,0.0,0.0,22.58602017710831,0.0,0.0,22.258871026976564,15.0,26.18307876586914,22.302366841309393,15.0,30.0,22.30202583027114,15.0,30.0,22.162964974782895,15.0,30.0,22.10871437944369,15.0,27.119214236736298,32.53652650607381,31.907145034061372,31.9803347428972,33.77132344430234,34.40396868482327 
 06/01  07:00:00,26.2,0.0,0.0,0.0,0.0,0.0,22.65128267896212,0.0,0.0,22.3515714488227,15.0,28.984622955322266,22.430409497732164,15.0,30.0,22.503984840210954,15.0,26.294022798538208,22.25963139802466,15.0,30.0,22.11938331646996,15.0,22.119214236736298,31.21390638431285,30.150784991692817,29.527655995635,32.35799832366466,33.83545273352168 
 06/01  07:15:00,26.275,0.0,0.0,0.0,0.0,0.0,22.72589986554677,0.0,0.0,22.440073672139054,15.0,29.202138781547546,22.548811737478893,15.0,30.0,22.603032995993228,15.0,30.0,22.352067550359948,15.0,30.0,22.182814090454606,15.0,27.119214236736298,30.016514406789497,28.60058064749488,28.124258672312763,31.098047589254023,32.926825893584436 
 06/01  07:30:00,26.35,0.0,0.0,0.0,0.0,0.0,22.812187939503605,0.0,0.0,22.519452209468945,15.0,27.872775197029114,22.65568308171595,15.0,30.0,22.67677164381435,15.0,25.0,22.434105091949906,15.0,30.0,22.279038219327692,15.0,24.673915326595306,28.906652686807988,27.16619193252221,26.9929631787156,29.92358708761239,31.71357267468524 
